Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Label
2026-06-20 09:33:19,192.168.2.223,165.141.171.159,38864,143,6,314543,72,7,7600,27573,111822.5489,251.158,445.2278,157.7368,1,2,1,0,10,BENIGN
2026-06-20 09:03:13,192.168.1.211,33.135.105.119,53484,993,6,573508,74,5,7792,14535,38930.5816,137.7487,282.6203,120.8848,0,0,0,1,14,BENIGN
2026-06-20 09:19:42,192.168.1.186,46.225.6.128,4007,22,17,1901419,41,63,14332,2623,8917.0246,54.696,163.0288,57.6958,1,3,0,2,12,BENIGN
2026-06-20 11:41:29,192.168.1.149,92.239.123.140,10087,993,6,535122,9,24,1874,23082,46636.0942,61.6682,756.2424,130.133,1,1,1,2,10,BENIGN
2026-06-20 10:35:30,192.168.1.42,57.172.233.26,15219,22,17,515421,27,20,19644,18650,74296.5459,91.1876,814.766,221.5264,1,2,1,2,3,BENIGN
2026-06-20 08:03:32,192.168.2.240,215.160.239.139,60754,605,6,22801,6,2,144,257,17586.9479,350.8618,50.125,12.706,3,8,6,0,2,PortScan
2026-06-20 11:11:24,192.168.2.223,11.200.110.3,47452,25,6,419824,76,56,17245,22472,94603.9293,314.4175,300.8864,138.9741,1,3,0,3,13,BENIGN
2026-06-20 12:01:30,192.168.0.236,42.253.39.33,7876,42,17,13572,6,3,337,97,31977.6009,663.13,48.2222,23.0381,0,10,7,0,1,PortScan
2026-06-20 12:06:12,192.168.1.85,34.66.251.191,25526,21,6,85757,33,105,19709,46682,774175.869,1609.1981,481.0942,127.464,4,9,1,15,24,FTP-Patator
2026-06-20 09:39:57,192.168.3.119,217.220.8.34,11707,80,17,5042256,235,214,172244,219713,77734.4506,89.0474,872.9555,334.4909,4,5,1,7,124,Bot
2026-06-20 12:34:08,192.168.3.58,55.135.9.202,1392,25,6,45010,13,13,24607,25596,1115374.3613,577.6494,1930.8846,450.6492,0,1,1,2,8,BENIGN
2026-06-20 09:09:11,192.168.1.133,39.11.247.36,20300,110,6,631747,33,69,13541,3818,27477.772,161.457,170.1863,49.876,1,0,0,3,1,BENIGN
2026-06-20 08:03:11,192.168.2.104,149.6.127.252,5686,22,6,1559161,64,56,22028,15751,24230.3393,76.9645,314.825,164.9167,1,3,1,2,15,BENIGN
2026-06-20 12:40:46,192.168.0.21,179.139.100.202,14358,53,6,1852911,16,26,17890,1114,10256.294,22.667,452.4762,183.647,0,0,0,0,10,BENIGN
2026-06-20 10:40:04,192.168.0.157,52.88.114.100,64558,80,6,3007430,85,175,11650,50117,20538.1339,86.4526,237.5654,66.5412,1,8,0,28,42,Bot
2026-06-20 12:46:33,192.168.3.113,135.154.239.137,24982,443,6,199139,441,28,595648,22079,3101989.0629,2355.1389,1317.1151,562.4272,2,133,3,15,16,DDoS
2026-06-20 13:13:27,192.168.3.137,175.37.180.94,5736,613,6,56407,2,2,483,78,9945.5741,70.9132,140.25,45.3261,3,11,7,1,1,PortScan
2026-06-20 13:43:15,192.168.2.227,191.248.61.198,42193,443,6,2564719,150,98,169887,165637,130822.9089,96.6968,1352.9194,328.3736,1,20,5,32,147,Bot
2026-06-20 10:30:35,192.168.0.93,79.250.147.134,53014,6667,6,6573672,72,196,108572,12213,18374.0533,40.7687,450.6903,122.1694,3,19,5,40,46,Bot
2026-06-20 12:21:30,192.168.1.105,170.30.122.55,35755,143,6,1194801,73,63,6316,28305,28976.3735,113.8265,254.5662,106.4359,2,1,0,0,3,BENIGN
2026-06-20 14:36:03,192.168.1.114,53.127.107.159,62224,22,6,1919562,12,19,10434,19663,15679.0976,16.1495,970.871,237.912,0,3,0,2,10,BENIGN
2026-06-20 12:47:01,192.168.2.234,199.174.33.229,50532,995,6,1844640,56,41,10152,20902,16834.7211,52.5848,320.1443,91.8587,1,0,0,3,3,BENIGN
2026-06-20 13:54:23,192.168.3.241,155.179.175.172,43302,22,6,485711,58,120,12635,11964,50645.3426,366.4731,138.1966,40.245,0,18,3,5,31,SSH-Patator
2026-06-20 08:44:46,192.168.1.210,102.93.70.226,18374,25,17,1436297,26,12,3550,15471,13243.0827,26.4569,500.5526,108.8525,2,2,1,3,12,BENIGN
2026-06-20 08:25:58,192.168.2.235,176.87.79.98,27019,6667,6,5286145,213,84,15869,192934,39500.0515,56.1846,703.0404,221.0545,2,2,4,17,176,Bot
2026-06-20 11:17:36,192.168.0.173,133.18.198.103,58247,443,17,1327964,68,42,20115,19246,29640.1107,82.8336,357.8273,109.2637,1,0,1,2,9,BENIGN
2026-06-20 12:38:29,192.168.2.158,116.102.193.20,60739,443,6,110025,72,58,20794,26272,427775.5056,1181.5496,362.0462,125.5797,0,0,0,0,3,BENIGN
2026-06-20 12:16:09,192.168.3.140,202.76.100.85,9152,22,17,846659,69,32,13900,28625,50226.8328,119.2924,421.0396,88.257,0,3,0,1,5,BENIGN
2026-06-20 15:15:08,192.168.0.3,95.132.3.165,26629,1010,6,29671,5,0,157,88,8257.2209,168.5147,49.0,18.4275,0,10,4,0,4,PortScan
2026-06-20 12:28:29,192.168.3.121,93.156.219.9,55639,22,17,539858,98,26,49456,9233,108711.9205,229.69,473.2984,227.0257,3,11,1,14,98,SSH-Patator
2026-06-20 10:26:20,192.168.2.122,137.77.151.68,5870,80,6,128602,398,16,862002,21182,6867575.9319,3219.2345,2133.2947,690.2019,0,190,0,7,48,DDoS
2026-06-20 14:46:46,192.168.3.193,212.184.120.227,13513,569,6,1853,3,3,493,215,382083.1085,3237.9924,118.0,36.4841,3,9,7,0,1,PortScan
2026-06-20 12:46:28,192.168.1.66,143.177.21.106,37463,485,6,28812,5,2,90,215,10585.867,242.9543,43.5714,14.4662,1,5,2,0,3,PortScan
2026-06-20 15:22:33,192.168.3.167,20.11.169.243,17958,22,17,579862,20,43,3587,44782,83414.6745,108.6465,767.7619,211.6694,0,14,1,9,65,SSH-Patator
2026-06-20 08:11:52,192.168.3.32,64.252.232.11,24251,110,6,1880209,17,4,11736,17563,15582.8421,11.169,1395.1905,421.3674,1,1,0,0,2,BENIGN
2026-06-20 13:56:30,192.168.1.83,125.104.87.3,23399,22,17,491363,45,27,19420,14345,68717.0178,146.5312,468.9583,105.6549,1,1,0,2,1,BENIGN
2026-06-20 13:54:08,192.168.2.131,222.147.60.216,3220,45,6,31615,6,3,121,128,7876.0082,284.675,27.6667,8.8804,1,6,5,0,3,PortScan
2026-06-20 11:49:32,192.168.3.25,214.151.181.27,30401,22,6,1023071,40,66,11910,15022,26324.6637,103.6096,254.0755,71.2676,2,2,0,0,5,BENIGN
2026-06-20 11:51:17,192.168.2.43,165.28.170.132,56307,993,6,527257,61,15,4961,23058,53141.0678,144.1422,368.6711,99.8174,1,3,1,2,1,BENIGN
2026-06-20 14:26:01,192.168.1.131,90.157.119.232,34758,143,6,223299,11,23,13239,16593,133596.6574,152.2622,877.4118,237.4523,0,0,0,3,5,BENIGN
2026-06-20 13:04:59,192.168.3.46,205.136.104.151,50321,53,6,70107,45,40,8987,15507,349380.2331,1212.4324,288.1647,66.2671,0,3,0,2,5,BENIGN
2026-06-20 15:23:33,192.168.0.126,90.191.217.215,11837,80,6,7442727,203,134,167297,50853,29310.4933,45.2791,647.3294,208.6105,3,18,2,11,161,Bot
2026-06-20 15:58:28,192.168.3.78,98.204.145.252,58199,993,6,1982929,50,34,1640,17708,9757.2833,42.3616,230.3333,100.5948,0,1,0,1,5,BENIGN
2026-06-20 08:27:26,192.168.2.228,194.68.104.251,12181,443,6,1093711,43,57,7212,4431,10645.4082,91.4318,116.43,42.7093,0,2,0,1,7,BENIGN
2026-06-20 11:42:00,192.168.3.126,58.224.50.189,5701,443,17,504580,45,178,109437,186689,586876.2139,441.9517,1327.9193,427.8889,4,4,5,17,60,Bot
2026-06-20 09:15:21,192.168.0.30,136.81.9.107,35494,993,6,159457,3,40,23766,26482,315119.4366,269.6652,1168.5581,481.0535,0,3,1,2,9,BENIGN
2026-06-20 11:26:37,192.168.3.34,107.230.60.11,29365,21,6,227216,86,8,15444,47647,277669.7064,413.7033,671.1809,187.87,4,12,0,17,20,FTP-Patator
2026-06-20 11:20:59,192.168.1.225,108.60.122.65,40734,926,17,18500,7,0,561,7,30702.7027,378.3784,81.1429,22.8317,0,4,5,1,0,PortScan
2026-06-20 11:34:07,192.168.0.131,46.128.131.101,38965,690,6,17773,1,2,304,214,29145.3328,168.7954,172.6667,70.8337,1,4,6,1,1,PortScan
2026-06-20 10:46:12,192.168.3.177,59.140.14.54,57259,993,17,286999,76,47,13786,19669,116568.3504,428.5729,271.9919,113.0703,2,2,1,2,11,BENIGN
2026-06-20 13:28:51,192.168.3.22,91.56.177.75,10593,25,6,1932201,32,32,9919,23386,17236.8196,33.1228,520.3906,272.7701,1,3,1,2,7,BENIGN
2026-06-20 10:59:08,192.168.2.242,79.62.220.76,21455,6667,6,7827837,167,113,177087,36385,27270.8796,35.7698,762.4,198.245,5,19,6,27,179,Bot
2026-06-20 13:07:34,192.168.2.14,75.193.143.74,9883,993,17,1314140,37,42,19380,26808,35146.9402,60.1154,584.6582,146.1802,2,0,1,1,6,BENIGN
2026-06-20 12:10:15,192.168.1.157,174.104.192.234,17737,22,6,1716422,6,11,7236,29614,21469.0793,9.9043,2167.6471,551.71,1,1,1,0,1,BENIGN
2026-06-20 14:57:05,192.168.2.170,204.28.17.21,31982,443,6,125981,36,50,15819,11394,216008.7632,682.6426,316.4302,91.2281,2,0,0,3,12,BENIGN
2026-06-20 08:00:02,192.168.2.237,95.208.227.146,6797,577,6,13286,1,1,178,275,34096.0409,150.5344,226.5,47.1307,2,7,7,1,2,PortScan
2026-06-20 09:59:31,192.168.2.173,177.101.46.95,36779,80,17,243223,292,19,744779,23363,3158179.9419,1278.662,2469.91,1262.4659,0,96,5,9,76,DDoS
2026-06-20 13:20:57,192.168.2.89,220.112.76.78,59833,25,6,829444,68,11,9747,25657,42684.0148,95.2445,448.1519,179.7081,0,1,0,0,14,BENIGN
2026-06-20 14:33:55,192.168.2.97,42.144.151.159,51645,80,17,142964,382,15,222687,14785,1661061.526,2776.9229,598.1662,224.6311,2,144,3,15,77,DDoS
2026-06-20 09:25:08,192.168.0.64,199.234.48.52,57589,443,6,1322032,32,60,11745,22130,25623.4342,69.5898,368.2065,122.9544,1,2,1,1,7,BENIGN
2026-06-20 15:53:04,192.168.0.63,216.198.14.245,34537,80,6,13749,123,47,93175,63209,11374209.0334,12364.5356,919.9059,260.3524,0,61,5,23,57,DoS Hulk
2026-06-20 10:27:33,192.168.3.34,81.24.45.74,23393,443,6,180000,422,4,69510,24636,523033.3333,2366.6667,221.0,68.1139,0,27,5,15,60,DDoS
2026-06-20 13:18:13,192.168.2.103,63.13.35.211,48622,53,6,201848,69,11,4294,5706,49542.2298,396.3378,125.0,39.5473,2,2,0,0,7,BENIGN
2026-06-20 10:56:28,192.168.2.228,120.100.118.77,20637,80,6,176635,722,8,119672,13478,753814.363,4132.8163,182.3973,65.4547,1,149,6,20,15,DDoS
2026-06-20 11:06:02,192.168.2.65,61.208.37.101,25280,22,6,709793,65,52,802,22283,32523.5667,164.8368,197.3077,57.5738,1,3,0,3,4,BENIGN
2026-06-20 09:01:28,192.168.1.101,157.253.232.110,23915,110,6,648922,14,63,19187,5711,38368.2476,118.6583,323.3506,108.8114,0,2,1,0,12,BENIGN
2026-06-20 13:58:34,192.168.3.202,135.49.189.90,8546,827,6,14163,1,1,296,208,35585.681,141.213,252.0,109.4643,0,11,3,0,0,PortScan
2026-06-20 12:06:09,192.168.3.34,139.13.237.2,51897,25,6,681064,18,48,1345,21043,32872.0943,96.9072,339.2121,117.7467,1,0,1,2,7,BENIGN
2026-06-20 15:59:03,192.168.1.131,36.73.98.216,50672,53,6,980055,25,69,1059,15906,17310.253,95.913,180.4787,72.4687,2,3,0,0,10,BENIGN
2026-06-20 15:09:51,192.168.3.117,216.12.251.195,2427,80,6,215418,743,12,847271,10,3933194.9976,3504.8139,1122.2265,340.0648,2,34,8,8,51,DDoS
2026-06-20 14:25:04,192.168.0.96,181.137.62.230,2813,8080,6,151492,289,14,311413,4838,2087575.5815,2000.1056,1043.7327,244.7714,2,154,8,9,9,DDoS
2026-06-20 13:46:14,192.168.3.159,46.118.66.243,5418,443,6,1370804,66,110,19319,11475,22464.1889,128.3918,174.9659,70.8524,3,15,0,40,115,Bot
2026-06-20 12:29:10,192.168.2.110,70.167.43.215,31639,443,6,14746,521,25,313389,19104,22548013.0205,37026.9904,608.9615,204.9333,1,126,1,6,71,DDoS
2026-06-20 14:21:26,192.168.2.33,95.233.234.58,1388,8080,6,166640,348,25,896626,24544,5527904.4647,2238.3581,2469.6247,799.9584,0,83,3,1,34,DDoS
2026-06-20 12:17:35,192.168.1.110,222.96.31.181,22610,36,6,5844,4,2,157,191,59548.2546,1026.694,58.0,21.544,1,8,4,0,4,PortScan
2026-06-20 11:06:13,192.168.1.211,101.124.246.180,6216,443,6,3015,714,20,602631,3770,201128026.534,243449.4196,826.1594,464.3669,1,97,7,12,42,DDoS
2026-06-20 15:02:42,192.168.0.220,131.210.23.27,21164,443,17,6535291,134,91,86315,36075,18727.5517,34.4285,543.9556,121.3224,3,13,4,30,83,Bot
2026-06-20 08:53:02,192.168.1.250,98.176.197.27,26311,995,6,1385330,29,19,18251,12644,22301.5455,34.6488,643.6458,225.7183,0,3,0,2,7,BENIGN
2026-06-20 12:10:12,192.168.2.16,17.37.113.84,63031,443,17,857790,12,50,19774,26038,53407.011,72.2788,738.9032,224.5319,2,2,0,3,10,BENIGN
2026-06-20 14:41:51,192.168.0.41,15.37.168.101,55066,21,6,365594,78,64,28867,47382,208561.9567,388.409,536.9648,156.2371,2,16,8,15,20,FTP-Patator
2026-06-20 08:06:04,192.168.1.87,101.23.220.74,17129,995,6,673299,48,19,10597,14272,36936.0418,99.51,371.1791,106.7404,2,2,1,3,9,BENIGN
2026-06-20 12:31:50,192.168.1.187,152.1.23.207,16191,482,6,15843,7,3,204,221,26825.7275,631.1936,42.5,18.1361,2,9,7,0,1,PortScan
2026-06-20 09:16:51,192.168.0.250,10.234.49.111,31701,80,6,30874,76,60,1747,11700,435544.4711,4405.001,98.875,31.1743,2,2,1,0,6,BENIGN
2026-06-20 15:18:45,192.168.3.32,46.174.90.115,7155,993,6,1411471,49,70,4687,13191,12666.2184,84.3092,150.2353,73.2806,1,3,0,1,10,BENIGN
2026-06-20 12:14:21,192.168.0.61,150.0.64.240,33568,80,17,300037,39,163,49420,102243,505480.9907,673.2503,750.8069,187.9575,5,17,0,2,21,Bot
2026-06-20 15:23:43,192.168.1.90,202.24.0.161,34281,443,17,237265,722,16,526818,12603,2273495.8801,3110.4461,730.9228,286.3761,2,176,1,1,72,DDoS
2026-06-20 11:57:47,192.168.1.165,70.16.48.77,22971,443,17,668323,52,4,14016,6300,30398.475,83.7918,362.7857,54.7494,0,1,1,2,1,BENIGN
2026-06-20 12:37:10,192.168.3.231,33.124.191.119,14049,993,6,1526608,75,18,13038,3744,10992.9989,60.9194,180.4516,55.8036,2,1,0,2,6,BENIGN
2026-06-20 09:00:14,192.168.2.13,55.158.31.161,30696,443,6,1713930,55,62,15850,13869,17339.6813,68.2642,254.0085,89.5011,1,1,0,2,1,BENIGN
2026-06-20 14:30:53,192.168.2.106,159.116.42.113,52338,53,6,187946,39,47,9990,24198,181903.3127,457.5782,397.5349,102.3028,0,1,0,3,3,BENIGN
2026-06-20 13:18:36,192.168.1.151,128.57.62.249,50843,22,6,409267,52,44,10080,35957,112486.4697,234.5657,479.5521,172.7227,2,17,10,2,79,SSH-Patator
2026-06-20 10:36:25,192.168.0.58,90.230.215.196,21149,995,6,1907459,15,20,4252,17388,11344.9359,18.349,618.2857,210.2821,2,0,1,3,6,BENIGN
2026-06-20 08:44:06,192.168.1.179,212.30.32.207,45135,22,6,205146,42,14,33615,50926,412101.6252,272.9763,1509.6607,315.2838,2,17,2,17,97,SSH-Patator
2026-06-20 09:04:48,192.168.0.51,90.94.11.24,1589,443,17,170845,314,3,813043,5890,4793426.7904,1855.483,2583.3849,964.3273,1,76,0,6,67,DDoS
2026-06-20 13:23:23,192.168.0.22,220.20.51.83,10410,443,6,325315,69,45,821,877,5219.5564,350.4296,14.8947,4.0072,1,3,0,3,3,BENIGN
2026-06-20 11:34:38,192.168.0.109,204.73.174.235,56503,893,6,17930,2,0,330,185,28722.8109,111.5449,257.5,133.2954,2,3,3,0,4,PortScan
2026-06-20 12:43:04,192.168.0.101,198.220.121.91,38275,8080,17,6687952,28,170,12482,112990,18760.9002,29.6055,633.697,139.7783,4,5,2,32,35,Bot
2026-06-20 14:36:18,192.168.1.89,20.232.28.240,51958,22,17,1474123,69,66,11474,28249,26946.8694,91.5799,294.2444,111.9489,2,1,0,1,14,BENIGN
2026-06-20 09:57:14,192.168.1.45,153.96.76.231,49648,367,17,10111,7,2,462,160,61517.1595,890.1197,69.1111,24.3965,1,3,5,1,1,PortScan
2026-06-20 09:34:32,192.168.2.78,140.186.113.53,5025,143,17,1643712,30,14,11126,19525,18647.4273,26.7687,696.6136,304.6601,0,3,0,3,3,BENIGN
2026-06-20 11:13:10,192.168.3.192,198.150.29.189,62353,80,6,7985727,70,62,25158,85992,13918.5825,16.5295,842.0455,267.871,3,4,1,6,170,Bot
2026-06-20 10:12:53,192.168.1.123,35.128.3.40,32309,143,6,1868047,35,34,22877,26487,26425.4593,36.937,715.4203,278.2224,0,0,0,3,15,BENIGN
2026-06-20 14:33:53,192.168.1.32,51.11.64.235,36680,8080,6,200298,194,25,883160,22633,4522226.8819,1093.3709,4136.0411,2001.3283,1,144,2,1,23,DDoS
2026-06-20 08:14:57,192.168.2.113,136.20.146.90,16174,8080,6,321309,262,34,515551,75699,1840128.9724,921.2316,1997.4662,769.7031,4,48,3,7,42,DoS Hulk
2026-06-20 11:55:04,192.168.0.226,11.18.237.21,20969,8080,6,355697,385,18,666776,58551,2039170.9798,1132.9868,1799.8189,706.3777,2,91,9,35,64,DoS Hulk
2026-06-20 12:45:18,192.168.0.238,130.224.154.174,54275,443,6,1143397,39,34,1204,8672,8637.4199,63.8448,135.2877,56.6383,2,3,1,3,9,BENIGN
2026-06-20 08:39:49,192.168.1.20,125.211.183.15,34336,80,17,425873,251,65,649981,72654,1696832.1542,742.0052,2286.8196,796.5623,2,61,0,18,21,DoS Hulk
2026-06-20 14:15:36,192.168.0.28,26.171.248.46,59399,80,6,156855,716,26,890736,13824,5766854.7385,4730.4836,1219.0836,500.8137,1,60,6,4,58,DDoS
2026-06-20 09:19:44,192.168.1.66,92.181.188.137,1410,80,6,490369,84,70,606966,61894,1363993.2377,314.0492,4343.2468,1626.7894,0,120,1,38,16,DoS Hulk
2026-06-20 10:00:05,192.168.0.136,87.234.180.64,45423,8080,6,265440,219,39,109519,56615,625881.5552,971.9711,643.9302,161.6523,4,25,0,36,64,DoS Hulk
2026-06-20 15:45:16,192.168.3.185,14.11.168.4,43746,22,6,564080,130,93,11777,56711,121415.4021,395.334,307.1211,103.8723,1,8,10,4,52,SSH-Patator
2026-06-20 13:10:57,192.168.1.68,206.141.66.24,26598,914,17,32849,2,0,177,271,13638.1625,60.8847,224.0,95.6735,0,4,7,1,4,PortScan
2026-06-20 11:37:35,192.168.0.216,127.99.48.202,2995,80,6,57361,52,44,2018,18155,351684.9427,1673.611,210.1354,87.3362,0,0,0,0,9,BENIGN
2026-06-20 09:08:22,192.168.2.217,78.68.80.31,12549,634,6,29260,3,3,252,265,17669.1729,205.0581,86.1667,35.7923,3,7,7,0,4,PortScan
2026-06-20 10:51:26,192.168.1.201,180.209.119.165,50329,110,6,816409,33,30,1434,3248,5734.8706,77.1672,74.3175,27.5924,2,2,1,2,15,BENIGN
2026-06-20 15:55:08,192.168.1.104,91.74.170.242,65339,995,6,383221,42,66,9778,429,26634.7617,281.8217,94.5093,31.9869,0,2,0,2,4,BENIGN
2026-06-20 14:14:56,192.168.0.236,124.108.89.209,4259,178,17,5076,4,0,556,77,124704.4917,788.0221,158.25,38.4665,3,9,4,0,3,PortScan
2026-06-20 11:28:30,192.168.0.54,86.205.246.61,21293,22,6,41541,76,38,11692,17534,703545.8944,2744.2767,256.3684,117.1431,1,1,1,0,13,BENIGN
2026-06-20 12:55:13,192.168.3.20,10.39.159.23,4975,22,6,535825,49,45,48127,66182,213332.7112,175.4304,1216.0532,494.0399,2,9,5,4,82,SSH-Patator
2026-06-20 14:12:41,192.168.1.81,104.69.244.214,46681,443,6,679242,21,29,1245,6001,10667.7738,73.6115,144.92,49.3038,0,3,1,2,8,BENIGN
2026-06-20 13:05:44,192.168.1.26,125.235.188.67,10025,22,17,128784,45,128,38427,33368,557483.8489,1343.3346,415.0,235.1709,0,19,5,18,87,SSH-Patator
2026-06-20 10:58:15,192.168.0.120,52.187.252.58,20166,885,6,25604,2,3,538,268,31479.4563,195.282,161.2,66.8383,2,9,6,1,4,PortScan
2026-06-20 10:29:48,192.168.3.6,172.246.201.212,22628,8080,6,356814,200,11,675589,8507,1917234.1892,591.3445,3242.1611,1369.1291,2,55,5,12,21,DoS Hulk
2026-06-20 14:13:38,192.168.0.189,42.3.233.4,29530,204,6,18215,1,2,109,253,19873.7304,164.6994,120.6667,28.8957,0,10,5,0,1,PortScan
2026-06-20 14:46:35,192.168.0.102,168.91.91.31,9233,25,6,509755,29,27,20614,8150,56427.1071,109.8567,513.6429,173.2605,2,0,0,3,2,BENIGN
2026-06-20 10:37:30,192.168.2.192,27.144.225.168,49734,21,6,222905,63,106,12315,14834,121796.2809,758.1705,160.645,44.4277,2,13,8,4,32,FTP-Patator
2026-06-20 14:25:23,192.168.1.224,141.245.165.246,30398,53,6,1115070,3,4,7034,19641,23922.265,6.2776,3810.7143,1049.963,1,0,1,2,10,BENIGN
2026-06-20 15:04:33,192.168.3.112,214.127.50.183,37007,8080,17,230766,755,8,81017,232,352083.9292,3306.3796,106.4862,50.2822,2,34,7,18,36,DDoS
2026-06-20 08:23:11,192.168.2.78,114.234.106.248,18297,443,6,1426926,58,45,881,899,1247.4368,72.1831,17.2816,5.6572,2,0,0,1,8,BENIGN
2026-06-20 13:35:02,192.168.0.41,12.144.193.208,6253,80,6,290916,429,53,694229,24055,2469042.6102,1656.8357,1490.2158,368.5853,0,15,5,25,11,DoS Hulk
2026-06-20 11:36:55,192.168.3.228,40.204.245.164,44431,995,6,19422,20,63,24581,24574,2530892.802,4273.5043,592.2289,194.6983,1,2,1,2,13,BENIGN
2026-06-20 08:33:15,192.168.2.22,61.162.233.98,9522,22,17,878754,64,94,10524,32846,49353.9716,179.8,274.4937,126.1595,3,2,2,16,32,SSH-Patator
2026-06-20 14:25:31,192.168.2.209,193.37.138.196,35342,8080,6,457352,60,50,132508,47335,393226.6613,240.515,1634.9364,552.0632,3,60,0,35,67,DoS Hulk
2026-06-20 13:01:14,192.168.0.112,177.224.211.143,15715,80,6,372300,530,80,286661,33940,861136.1805,1638.4636,525.5754,144.1036,2,86,5,14,80,DoS Hulk
2026-06-20 08:38:07,192.168.1.183,114.168.176.146,1520,25,6,371911,47,31,12609,16977,79551.2905,209.7276,379.3077,151.7926,1,3,0,2,10,BENIGN
2026-06-20 12:32:55,192.168.1.132,111.254.207.195,5214,815,6,2383,7,1,229,198,179185.9001,3357.1129,53.375,23.4282,3,10,4,0,3,PortScan
2026-06-20 15:20:11,192.168.0.56,167.28.153.212,19097,80,6,7100676,233,124,79325,33930,15949.8898,50.2769,317.2409,111.96,4,17,0,10,50,Bot
2026-06-20 14:40:14,192.168.1.128,206.220.226.92,40346,80,6,246767,623,19,668815,17801,2782446.5994,2601.6445,1069.4953,452.2705,0,112,2,7,28,DDoS
2026-06-20 10:07:17,192.168.0.205,20.1.177.170,56513,443,6,913649,5,52,9196,23900,36223.9766,62.3872,580.6316,251.243,1,1,0,0,1,BENIGN
2026-06-20 15:10:48,192.168.2.185,189.47.19.238,65025,21,17,696231,40,34,31176,16925,69087.7022,106.2866,650.0135,274.385,3,18,3,3,79,FTP-Patator
2026-06-20 14:24:30,192.168.1.139,30.233.201.24,51842,993,17,161967,22,30,1534,20887,138429.4332,321.0531,431.1731,123.0615,0,0,1,2,6,BENIGN
2026-06-20 15:55:23,192.168.1.244,200.20.237.132,17489,143,6,49767,12,28,161,24308,491671.1877,803.7455,611.725,247.9193,0,3,1,1,10,BENIGN
2026-06-20 14:23:55,192.168.0.63,56.94.34.194,14791,80,6,217651,581,24,66978,23576,416051.385,2779.6794,149.676,58.5509,2,96,0,18,69,DDoS
2026-06-20 13:43:32,192.168.0.87,48.22.67.181,32259,110,17,1779085,49,22,3194,22555,14473.1702,39.9082,362.662,134.4019,0,1,0,2,1,BENIGN
2026-06-20 10:05:07,192.168.1.88,107.74.33.162,50969,80,6,358857,378,42,699297,37231,2052427.5686,1170.3826,1753.6381,360.1022,4,66,6,16,60,DoS Hulk
2026-06-20 13:57:28,192.168.3.37,57.50.96.120,14430,993,6,1209429,76,69,5003,18425,19371.1247,119.8913,161.5724,71.8363,0,3,1,1,13,BENIGN
2026-06-20 09:47:54,192.168.3.222,12.51.73.126,17083,22,6,398413,72,72,27395,22202,124486.3998,361.434,344.4236,137.0425,0,9,10,4,35,SSH-Patator
2026-06-20 11:43:46,192.168.0.251,75.89.244.51,63481,424,6,35843,6,2,81,109,5300.8956,223.1956,23.75,9.6417,1,6,3,1,0,PortScan
2026-06-20 11:22:55,192.168.1.154,121.17.150.118,22100,80,6,1139098,41,69,8110,22562,26926.5682,96.5676,278.8364,114.0469,1,1,0,1,5,BENIGN
2026-06-20 14:55:17,192.168.0.188,77.252.8.94,43669,8080,6,416034,197,62,386418,58109,1068487.191,622.5453,1716.3205,503.791,0,14,9,5,63,DoS Hulk
2026-06-20 13:55:10,192.168.2.90,196.50.177.133,55143,53,6,633226,50,33,10207,13445,37351.5933,131.0748,284.9639,67.4353,2,0,0,1,9,BENIGN
2026-06-20 14:08:16,192.168.2.223,112.53.182.96,31122,25,6,1123405,61,66,4825,11903,14890.4447,113.0492,131.7165,28.5209,1,1,1,2,7,BENIGN
2026-06-20 14:31:20,192.168.1.130,17.224.50.236,50516,142,6,21451,1,2,288,234,24334.5299,139.8536,174.0,50.2367,2,3,5,0,1,PortScan
2026-06-20 12:29:18,192.168.3.71,26.49.36.211,31677,993,17,1150441,74,30,20021,23867,38148.849,90.4001,422.0,132.1276,2,3,1,2,3,BENIGN
2026-06-20 12:52:52,192.168.0.203,99.109.208.193,18944,21,6,306216,43,110,32985,30287,206625.3886,499.6473,413.5425,162.2967,4,13,0,16,91,FTP-Patator
2026-06-20 08:46:10,192.168.1.240,21.148.41.62,1593,143,6,463116,56,35,2972,20944,51641.4894,196.495,262.8132,78.0358,2,2,0,1,3,BENIGN
2026-06-20 10:17:30,192.168.2.80,95.250.133.181,26318,532,6,56651,5,2,160,252,7272.5989,123.5636,58.8571,16.5851,3,7,3,1,4,PortScan
2026-06-20 12:51:33,192.168.1.228,90.241.113.185,56087,443,17,1870929,15,63,15051,10738,13784.0613,41.6905,330.6282,120.7795,0,2,0,0,5,BENIGN
2026-06-20 15:02:58,192.168.3.216,133.155.251.223,19217,80,17,598665,38,34,11349,27901,65562.5433,120.2676,545.1389,174.2051,0,3,1,2,11,BENIGN
2026-06-20 15:26:39,192.168.2.109,220.190.73.168,19915,80,17,184187,436,15,866309,20089,4812489.4808,2448.5984,1965.4058,559.465,1,48,8,3,47,DDoS
